,id_prenda,article_id,product_code,prod_name,product_group_name,detail_desc,texto_prenda,fit,estructura,material,volumen,tiro,longitud
103992,2046,917668001,917668,PQ MAY LEATHER SKIRT,lower body,calf length skirt in supple leather high waist with covered elastication and a frill trim a zip at the back and pockets in the side seams lined at the top,blackskirt unknown calf length skirt in supple leather high waist with covered elastication and a frill trim a zip at the back and pockets in the side seams lined at the top,amplio,acampanado,leather,alto,alto,cropped
103995,2047,917694001,917694,PQ DOVER WOOL TRS,lower body,wide trousers in a wool weave high waist with belt loops and pleats for added width a zip fly and hook and eye fasteners and discreet side pockets,greytrousers unknown wide trousers in a wool weave high waist with belt loops and pleats for added width a zip fly and hook and eye fasteners and discreet side pockets,amplio,acampanado,wool,alto,alto,unknown
104101,2048,918707001,918707,Alesha skirt,lower body,flared calf length skirt in soft lace made from a cotton blend with a high waist and concealed zip in one side lined with a short skirt,blackskirt trousers flared calf length skirt in soft lace made from a cotton blend with a high waist and concealed zip in one side lined with a short skirt,amplio,fluida,cotton,alto,alto,mini
104102,2049,918707002,918707,Alesha skirt,lower body,flared calf length skirt in soft lace made from a cotton blend with a high waist and concealed zip in one side lined with a short skirt,greyskirt trousers flared calf length skirt in soft lace made from a cotton blend with a high waist and concealed zip in one side lined with a short skirt,amplio,fluida,cotton,alto,alto,mini
104114,2050,918836001,918836,Hilton skirt,lower body,calf length skirt in a soft fine knit containing some wool high elasticated waist and a wide rib knit section at the hem with a slit at the back the polyester content of the skirt is recycled,greyskirt knitwear calf length skirt in a soft fine knit containing some wool high elasticated waist and a wide rib knit section at the hem with a slit at the back the polyester content of the skirt is recycled,amplio,fluida,wool,unknown,alto,cropped
104247,2051,920528001,920528,Slim cargo RW TVP,lower body,ankle length trousers in stretch twill containing some lyocell regular waist a zip fly and button diagonal side pockets flap leg pockets and fake back pockets with a flap slim legs with seams at the knees,khaki greentrousers trousers ankle length trousers in stretch twill containing some lyocell regular waist a zip fly and button diagonal side pockets flap leg pockets and fake back pockets with a flap slim legs with seams at the knees,ajustado,fluida,woven,bajo,medio,cropped
104248,2052,920528002,920528,Slim cargo RW TVP,lower body,ankle length trousers in stretch twill containing some lyocell regular waist a zip fly and button diagonal side pockets flap leg pockets and fake back pockets with a flap slim legs with seams at the knees,blacktrousers trousers ankle length trousers in stretch twill containing some lyocell regular waist a zip fly and button diagonal side pockets flap leg pockets and fake back pockets with a flap slim legs with seams at the knees,ajustado,fluida,woven,bajo,medio,cropped
104274,2053,920829001,920829,Snoodle HW wide cropped,lower body,ankle length jeans in stretch denim with a high waist zip fly and button a coin pocket back pockets and wide straight legs the cotton content of the jeans is partly recycled,bluetrousers trousers ankle length jeans in stretch denim with a high waist zip fly and button a coin pocket back pockets and wide straight legs the cotton content of the jeans is partly recycled,amplio,recta,denim,unknown,alto,cropped
104275,2054,920829003,920829,Snoodle HW wide cropped(1),lower body,ankle length jeans in stretch denim with a high waist zip fly and button a coin pocket back pockets and wide straight legs the cotton content of the jeans is partly recycled,blacktrousers trousers ankle length jeans in stretch denim with a high waist zip fly and button a coin pocket back pockets and wide straight legs the cotton content of the jeans is partly recycled,amplio,recta,denim,unknown,alto,cropped
104276,2055,920829005,920829,Snoodle HW wide cropped,lower body,ankle length jeans in stretch denim with a high waist zip fly and button a coin pocket back pockets and wide straight legs the cotton content of the jeans is partly recycled,bluetrousers trousers ankle length jeans in stretch denim with a high waist zip fly and button a coin pocket back pockets and wide straight legs the cotton content of the jeans is partly recycled,amplio,recta,denim,unknown,alto,cropped
104372,2056,922037001,922037,Skye NW flared trs,lower body,suit trousers in twill with a regular waist concealed hook and eye fastening and zip fly side pockets fake back pockets and gently flared legs with creases,beigetrousers trousers suit trousers in twill with a regular waist concealed hook and eye fastening and zip fly side pockets fake back pockets and gently flared legs with creases,regular,entallada,woven,alto,medio,unknown
104373,2057,922037002,922037,Skye NW flared trs,lower body,suit trousers in twill with a regular waist concealed hook and eye fastening and zip fly side pockets fake back pockets and gently flared legs with creases,browntrousers trousers suit trousers in twill with a regular waist concealed hook and eye fastening and zip fly side pockets fake back pockets and gently flared legs with creases,regular,entallada,woven,alto,medio,unknown
104374,2058,922037003,922037,Skye NW flared trs,lower body,suit trousers in twill with a regular waist concealed hook and eye fastening and zip fly side pockets fake back pockets and gently flared legs with creases,blacktrousers trousers suit trousers in twill with a regular waist concealed hook and eye fastening and zip fly side pockets fake back pockets and gently flared legs with creases,regular,entallada,woven,alto,medio,unknown
104375,2059,922048001,922048,Drama HW wide trousers,lower body,twill trousers with a high waist pleats at the front and a zip fly with a hook and eye fastening side pockets welt back pockets and wide straight legs with creases,browntrousers trousers twill trousers with a high waist pleats at the front and a zip fly with a hook and eye fastening side pockets welt back pockets and wide straight legs with creases,amplio,recta,woven,alto,alto,unknown
104376,2060,922048002,922048,Drama HW wide trousers,lower body,twill trousers with a high waist pleats at the front and a zip fly with a hook and eye fastening side pockets welt back pockets and wide straight legs with creases,unknowntrousers trousers twill trousers with a high waist pleats at the front and a zip fly with a hook and eye fastening side pockets welt back pockets and wide straight legs with creases,amplio,recta,woven,alto,alto,unknown
104378,2061,922061001,922061,Jay LW straight slit trs,lower body,tailored trousers in a slightly stretchy weave with a low waist zip fly with a concealed hook and eye fastener and a security button on the inside of the waistband diagonal front pockets welt back pockets and flared hems with a slit at the front part of the polyester content of the trousers is recycled,blacktrousers trousers tailored trousers in a slightly stretchy weave with a low waist zip fly with a concealed hook and eye fastener and a security button on the inside of the waistband diagonal front pockets welt back pockets and flared hems with a slit at the front part of the polyester content of the trousers is recycled,amplio,entallada,sintetico,alto,bajo,unknown
104379,2062,922061003,922061,Jay LW straight slit trs,lower body,tailored trousers in a slightly stretchy weave with a low waist zip fly with a concealed hook and eye fastener and a security button on the inside of the waistband diagonal front pockets welt back pockets and flared hems with a slit at the front part of the polyester content of the trousers is recycled,khaki greentrousers trousers tailored trousers in a slightly stretchy weave with a low waist zip fly with a concealed hook and eye fastener and a security button on the inside of the waistband diagonal front pockets welt back pockets and flared hems with a slit at the front part of the polyester content of the trousers is recycled,amplio,entallada,sintetico,alto,bajo,unknown
